Date,Volatility_5,Change/Target,Pos,Neg,Sum,Num,Ave,reg_values,reg_Tree_values
1488190920,0.7448,0.51,0,0,0,0,0,0.0159043,0.4939
1488190980,0.8399,1.01,1,0,1,1,1,0.159043,0.4534
1488191040,0.75,-0.4,0,1,-1,1,-1,0.159043,0.1188
1488191100,0.7333,0.39,2,0,2,1,2,0.159043,0.4079
1488191160,0.6589,0.49,1,0,1,1,1,0.159043,0.4534
1488191220,0.666,0.56,0,0,0,0,0,0.0159043,0.4939
1488191280,0.5507,-0.02,0,0,0,1,0,0.159043,0.4625
1488191340,0.4938,0.2,0,0,0,0,0,0.0159043,0.4939
1488191400,0.4159,0.1,0,0,0,0,0,0.0159043,0.4939
1488191460,0.394,0.01,0,0,0,2,0,0.164412171,0.4625
1488191520,0.5327,-0.55,2,1,1,2,0,0.164412171,0.1188
1488191580,0.4651,0.33,0,0,0,1,0,0.159043,0.4625
1488191640,0.5,-0.37,2,1,1,1,1,0.159043,0.1188
1488191700,0.4733,-0.1,0,1,-1,1,-1,0.159043,0.1188
1488191760,0.4222,-0.03,0,0,0,1,0,0.159043,0.4625
1488191820,0.4115,-0.27,3,1,2,2,1,0.164412171,0.1188
1488191880,0.631,1.05,2,0,2,5,0,0.171509829,0.4625
1488191940,0.634,-0.08,0,0,0,3,0,0.167552935,0.4625
1488192000,0.6893,0.77,0,0,0,1,0,0.159043,0.4625
1488192060,0.6929,-0.64,0,0,0,1,0,0.159043,0.4625
1488192120,0.5919,0.01,2,0,2,1,2,0.159043,0.4079
1488192180,0.4979,-0.22,2,0,2,1,2,0.159043,0.4079
1488192240,0.5486,-0.11,1,0,1,1,1,0.159043,0.4534
1488192300,0.5591,0.36,0,1,-1,1,-1,0.159043,0.1188
1488192360,0.4828,0.18,0,0,0,0,0,0.0159043,0.4939
1488192420,0.4752,0.46,1,0,1,1,1,0.159043,0.4534
1488192480,0.4968,-0.14,0,1,-1,2,-1,0.164412171,0.1188
1488192540,0.4912,-0.35,3,0,3,3,1,0.167552935,0.4534
1488192600,0.5408,0.64,0,0,0,2,0,0.164412171,0.4625
1488192660,0.5038,-0.43,2,2,0,2,0,0.164412171,0.1188
1488192720,0.4492,0.01,0,1,-1,2,-1,0.164412171,0.1188
1488192780,0.4461,-0.41,0,0,0,1,0,0.159043,0.4625
1488192840,0.3974,0.18,0,0,0,1,0,0.159043,0.4625
1488192900,0.4116,0.31,1,0,1,1,1,0.159043,0.4534
1488192960,0.4477,-0.47,1,0,1,1,1,0.159043,0.4534
1488193020,0.3784,-0.11,0,0,0,0,0,0.0159043,0.4939
1488193080,0.5357,-0.82,0,0,0,0,0,0.0159043,0.4939
1488193140,0.5238,-0.36,0,0,0,0,0,0.0159043,0.4939
1488193200,0.6158,0.8,0,0,0,0,0,0.0159043,0.4939
1488193260,0.5271,0.31,0,0,0,0,0,0.0159043,0.4939
1488193320,0.5014,-0.37,0,0,0,0,0,0.0159043,0.4939
1488193380,0.5676,0.64,0,0,0,1,0,0.159043,0.4625
1488193440,0.6084,-0.44,0,0,0,0,0,0.0159043,0.4939
1488193500,0.5156,-0.13,0,0,0,0,0,0.0159043,0.4939
1488193560,0.4237,-0.04,0,0,0,0,0,0.0159043,0.4939
1488193620,0.3891,-0.26,2,0,2,1,2,0.159043,0.4079
1488193680,0.3694,0.03,0,0,0,0,0,0.0159043,0.4939
1488193740,0.3496,0.13,0,0,0,1,0,0.159043,0.4625
1488193800,0.2965,-0.08,0,0,0,0,0,0.0159043,0.4939
1488193860,0.321,0.03,0,0,0,0,0,0.0159043,0.4939
1488193920,0.3707,-0.45,0,0,0,0,0,0.0159043,0.4939
1488193980,0.4804,-0.54,0,0,0,0,0,0.0159043,0.4939
1488194040,0.4669,0.39,0,0,0,0,0,0.0159043,0.4939
1488194100,0.4247,-0.15,0,0,0,0,0,0.0159043,0.4939
1488194160,0.4965,0.51,0,0,0,0,0,0.0159043,0.4939
1488194220,0.5077,-0.34,0,0,0,1,0,0.159043,0.4625
1488194280,0.525,0.54,0,0,0,3,0,0.167552935,0.4625
1488194340,0.5501,0.53,0,0,0,0,0,0.0159043,0.4939
1488194400,0.43,0.03,0,0,0,0,0,0.0159043,0.4939
1488194460,0.3434,0.07,1,0,1,1,1,0.159043,0.4534
1488194520,0.3623,-0.32,2,1,1,1,1,0.159043,0.1188
1488194580,0.3182,-0.1,0,1,-1,2,-1,0.164412171,0.1188
1488194640,0.2888,-0.13,0,0,0,0,0,0.0159043,0.4939
1488194700,0.4158,-0.3,0,0,0,0,0,0.0159043,0.4939
1488194760,0.4506,-0.33,0,0,0,2,0,0.164412171,0.4625
1488194820,0.6037,-0.84,0,0,0,0,0,0.0159043,0.4939
1488194880,0.6625,0.57,0,0,0,0,0,0.0159043,0.4939
1488194940,0.6016,0.39,0,0,0,0,0,0.0159043,0.4939
1488195000,0.6177,-0.59,0,0,0,0,0,0.0159043,0.4939
1488195060,0.4685,0,0,0,0,0,0,0.0159043,0.4939
1488195120,0.4056,0.03,0,0,0,0,0,0.0159043,0.4939
1488195180,0.3837,0.2,0,0,0,1,0,0.159043,0.4625
1488195240,0.3325,0.05,1,0,1,2,0,0.164412171,0.4625
1488195300,0.2716,-0.05,1,0,1,3,0,0.167552935,0.4625
1488195360,0.3278,-0.23,0,0,0,1,0,0.159043,0.4625
1488195420,0.3552,-0.13,0,0,0,0,0,0.0159043,0.4939
1488195480,0.3102,0.04,0,0,0,0,0,0.0159043,0.4939
1488195540,0.3268,-0.23,2,1,1,4,0,0.169781342,0.1188
1488195600,0.3179,-0.09,0,0,0,0,0,0.0159043,0.4939
1488195660,0.4386,-0.36,0,0,0,3,0,0.167552935,0.4625
1488195720,0.499,0.62,1,0,1,1,1,0.159043,0.4534
1488195780,0.4294,0.27,2,1,1,1,1,0.159043,0.1188
1488195840,0.4063,0.16,0,0,0,0,0,0.0159043,0.4939
1488195900,0.3775,-0.21,0,0,0,0,0,0.0159043,0.4939
1488195960,0.3583,-0.17,0,0,0,1,0,0.159043,0.4625
1488196020,0.3822,-0.43,0,0,0,0,0,0.0159043,0.4939
1488196080,0.4447,-0.43,0,1,-1,1,-1,0.159043,0.1188
1488196140,0.3332,0.09,0,0,0,0,0,0.0159043,0.4939
1488196200,0.2822,0.09,0,0,0,0,0,0.0159043,0.4939
1488196260,0.2614,0.19,0,0,0,0,0,0.0159043,0.4939
1488196320,0.2176,0.11,0,0,0,2,0,0.164412171,0.4625
1488196380,0.2117,-0.16,0,0,0,0,0,0.0159043,0.4939
1488196440,0.3644,-0.4,0,0,0,1,0,0.159043,0.4625
1488196500,0.3462,0.3,0,0,0,1,0,0.159043,0.4625
1488196560,0.3208,-0.2,0,0,0,0,0,0.0159043,0.4939
1488196620,0.2705,0.08,0,0,0,1,0,0.159043,0.4625
1488196680,0.2104,-0.02,0,0,0,0,0,0.0159043,0.4939
1488196740,0.257,-0.34,0,0,0,0,0,0.0159043,0.4939
1488196800,0.4447,0.29,1,0,1,2,0,0.164412171,0.4625
1488196860,0.3965,-0.18,0,0,0,0,0,0.0159043,0.4939
1488196920,0.3543,-0.23,0,0,0,0,0,0.0159043,0.4939
1488196980,0.3462,0.33,0,1,-1,2,-1,0.164412171,0.1188
1488197040,0.3375,-0.12,0,0,0,0,0,0.0159043,0.4939
1488197100,0.365,0.34,1,0,1,1,1,0.159043,0.4534
1488197160,0.3566,0.34,1,0,1,2,0,0.164412171,0.4625
1488197220,0.3844,0.41,0,0,0,1,0,0.159043,0.4625
1488197280,0.3729,0.07,0,0,0,0,0,0.0159043,0.4939
1488197340,0.3453,-0.29,0,0,0,0,0,0.0159043,0.4939
1488197400,0.3201,0.02,0,0,0,0,0,0.0159043,0.4939
1488197460,0.3168,0.28,0,0,0,0,0,0.0159043,0.4939
1488197520,0.2746,0.17,0,0,0,0,0,0.0159043,0.4939
1488197580,0.253,0.12,0,0,0,1,0,0.159043,0.4625
1488197640,0.302,-0.35,0,0,0,0,0,0.0159043,0.4939
1488197700,0.3046,-0.17,0,0,0,0,0,0.0159043,0.4939
1488197760,0.3231,0.07,0,0,0,0,0,0.0159043,0.4939
1488197820,0.2654,0.05,1,0,1,2,0,0.164412171,0.4625
1488197880,0.2169,0.09,0,0,0,0,0,0.0159043,0.4939
1488197940,0.2179,-0.16,0,0,0,3,0,0.167552935,0.4625
1488198000,0.2719,-0.31,0,1,-1,2,-1,0.164412171,0.1188
1488198060,0.3913,0.63,0,0,0,0,0,0.0159043,0.4939
1488198120,0.3275,0.01,0,0,0,0,0,0.0159043,0.4939
1488198180,0.2383,0.02,0,0,0,0,0,0.0159043,0.4939
1488198240,0.2422,-0.02,0,0,0,0,0,0.0159043,0.4939
1488198300,0.1947,0.05,2,0,2,2,1,0.164412171,0.4534
1488198360,0.2565,-0.33,2,1,1,2,0,0.164412171,0.1188
1488198420,0.321,0.45,0,0,0,2,0,0.164412171,0.4625
1488198480,0.2973,0.07,0,0,0,0,0,0.0159043,0.4939
1488198540,0.2882,-0.06,0,0,0,0,0,0.0159043,0.4939
1488198600,0.2621,0.13,0,0,0,0,0,0.0159043,0.4939
1488198660,0.2648,0.04,0,0,0,0,0,0.0159043,0.4939
1488198720,0.2065,0.02,0,0,0,0,0,0.0159043,0.4939
1488198780,0.1677,0,0,0,0,0,0,0.0159043,0.4939
1488198840,0.1652,0.08,0,0,0,0,0,0.0159043,0.4939
1488198900,0.1835,-0.18,1,1,0,3,0,0.167552935,0.1188
1488198960,0.2056,-0.06,1,0,1,1,1,0.159043,0.4534
1488199020,0.2804,-0.43,0,0,0,0,0,0.0159043,0.4939
1488199080,0.2369,-0.01,0,0,0,0,0,0.0159043,0.4939
1488199140,0.2147,-0.17,0,0,0,1,0,0.159043,0.4625
1488199200,0.2164,0.09,0,0,0,0,0,0.0159043,0.4939
1488199260,0.1842,0.08,0,0,0,0,0,0.0159043,0.4939
1488199320,0.1962,-0.19,0,0,0,0,0,0.0159043,0.4939
1488199380,0.154,-0.07,0,0,0,0,0,0.0159043,0.4939
1488199440,0.2094,-0.3,1,0,1,1,1,0.159043,0.4534
1488199500,0.2396,-0.03,0,0,0,0,0,0.0159043,0.4939
1488199560,0.2231,0.12,0,0,0,1,0,0.159043,0.4625
1488199620,0.2188,0.11,0,0,0,0,0,0.0159043,0.4939
1488199680,0.2225,-0.06,4,1,3,3,1,0.167552935,0.1188
1488199740,0.2083,-0.01,0,0,0,1,0,0.159043,0.4625
1488199800,0.2789,-0.42,0,0,0,0,0,0.0159043,0.4939
1488199860,0.3592,0.52,0,1,-1,2,-1,0.164412171,0.1188
1488199920,0.3295,0.25,0,0,0,1,0,0.159043,0.4625
1488199980,0.293,0.16,0,0,0,0,0,0.0159043,0.4939
1488200040,0.2219,-0.08,0,0,0,0,0,0.0159043,0.4939
1488200100,0.2313,-0.17,0,0,0,2,0,0.164412171,0.4625
1488200160,0.2641,-0.29,0,0,0,0,0,0.0159043,0.4939
1488200220,0.206,0.05,0,0,0,1,0,0.159043,0.4625
1488200280,0.1873,-0.06,2,0,2,2,1,0.164412171,0.4534
1488200340,0.2115,-0.2,0,0,0,0,0,0.0159043,0.4939
1488200400,0.2477,-0.04,1,0,1,2,0,0.164412171,0.4625
1488200460,0.3284,0.49,1,0,1,2,0,0.164412171,0.4625
1488200520,0.2923,-0.11,0,0,0,0,0,0.0159043,0.4939
1488200580,0.2482,0.12,0,0,0,0,0,0.0159043,0.4939
1488200640,0.2355,0.11,0,0,0,0,0,0.0159043,0.4939
1488200700,0.267,-0.32,0,0,0,0,0,0.0159043,0.4939
1488200760,0.218,-0.04,0,0,0,0,0,0.0159043,0.4939
1488200820,0.3487,0.61,0,0,0,1,0,0.159043,0.4625
1488200880,0.2892,0.02,0,0,0,0,0,0.0159043,0.4939
1488200940,0.2461,0.16,0,0,0,0,0,0.0159043,0.4939
1488201000,0.2441,0.18,0,0,0,1,0,0.159043,0.4625
1488201060,0.206,-0.08,0,0,0,0,0,0.0159043,0.4939
1488201120,0.1974,-0.05,0,0,0,0,0,0.0159043,0.4939
1488201180,0.1816,0.08,0,0,0,0,0,0.0159043,0.4939
1488201240,0.2377,0.31,0,0,0,0,0,0.0159043,0.4939
1488201300,0.2051,-0.07,0,0,0,0,0,0.0159043,0.4939
1488201360,0.2234,0.23,0,0,0,0,0,0.0159043,0.4939
1488201420,0.1923,0.09,0,0,0,0,0,0.0159043,0.4939
1488201480,0.4582,-0.88,1,0,1,2,0,0.164412171,0.4625
1488201540,0.4854,0.41,0,0,0,1,0,0.159043,0.4625
1488201600,0.3836,-0.06,0,0,0,0,0,0.0159043,0.4939
1488201660,0.5257,0.76,0,0,0,0,0,0.0159043,0.4939
1488201720,0.3904,0.03,0,0,0,0,0,0.0159043,0.4939
1488201780,0.377,0,0,0,0,0,0,0.0159043,0.4939
1488201840,0.3113,-0.17,0,0,0,1,0,0.159043,0.4625
1488201900,0.3242,0.35,0,0,0,0,0,0.0159043,0.4939
1488201960,0.3661,0.42,0,1,-1,1,-1,0.159043,0.1188
1488202020,0.3874,-0.41,0,0,0,0,0,0.0159043,0.4939
1488202080,0.3483,0.2,0,0,0,0,0,0.0159043,0.4939
1488202140,0.2689,-0.06,1,0,1,1,1,0.159043,0.4534
1488202200,0.2626,0.13,0,0,0,0,0,0.0159043,0.4939
1488202260,0.3484,0.26,0,0,0,0,0,0.0159043,0.4939
1488202320,0.4056,0.38,0,0,0,0,0,0.0159043,0.4939
1488202380,0.3904,-0.32,1,0,1,2,0,0.164412171,0.4625
1488202440,0.3536,-0.01,0,0,0,0,0,0.0159043,0.4939
1488202500,0.3557,0.03,0,0,0,3,0,0.167552935,0.4625
1488202560,0.2904,-0.07,0,0,0,2,0,0.164412171,0.4625
1488202620,0.2803,0.09,0,0,0,0,0,0.0159043,0.4939
1488202680,0.3268,-0.35,0,0,0,0,0,0.0159043,0.4939
1488202740,0.3379,0.24,0,0,0,1,0,0.159043,0.4625
1488202800,0.2686,0,0,0,0,0,0,0.0159043,0.4939
1488202860,0.2924,-0.18,0,0,0,0,0,0.0159043,0.4939
1488202920,0.2616,0.16,0,0,0,0,0,0.0159043,0.4939
1488202980,0.2144,-0.01,0,0,0,0,0,0.0159043,0.4939
1488203040,0.1829,-0.09,2,0,2,2,1,0.164412171,0.4534
1488203100,0.2387,0.31,0,0,0,0,0,0.0159043,0.4939
1488203160,0.2725,0.18,0,0,0,0,0,0.0159043,0.4939
1488203220,0.3783,-0.59,0,0,0,2,0,0.164412171,0.4625
1488203280,0.3122,-0.09,0,0,0,0,0,0.0159043,0.4939
1488203340,0.3547,0.41,0,0,0,0,0,0.0159043,0.4939
1488203400,0.2765,-0.01,0,0,0,1,0,0.159043,0.4625
1488203460,0.2309,-0.1,0,0,0,1,0,0.159043,0.4625
1488203520,0.1939,0.09,0,0,0,0,0,0.0159043,0.4939
1488203580,0.1692,-0.06,0,0,0,0,0,0.0159043,0.4939
1488203640,0.1661,0.08,0,0,0,0,0,0.0159043,0.4939
1488203700,0.2008,0.19,0,0,0,0,0,0.0159043,0.4939
1488203760,0.2105,-0.14,0,0,0,0,0,0.0159043,0.4939
1488203820,0.2237,-0.08,0,0,0,0,0,0.0159043,0.4939
1488203880,0.2192,0.16,0,0,0,0,0,0.0159043,0.4939
1488203940,0.2561,-0.2,0,0,0,0,0,0.0159043,0.4939
1488204000,0.2508,0.24,2,0,2,2,1,0.164412171,0.4534
1488204060,0.2338,-0.07,1,0,1,1,1,0.159043,0.4534
1488204120,0.2325,-0.01,0,0,0,0,0,0.0159043,0.4939
1488204180,0.2851,-0.32,1,0,1,1,1,0.159043,0.4534
1488204240,0.33,-0.39,1,0,1,2,0,0.164412171,0.4625
1488204300,0.32,0.18,0,0,0,0,0,0.0159043,0.4939
1488204360,0.3134,-0.18,0,0,0,0,0,0.0159043,0.4939
1488204420,0.2756,0.18,0,0,0,0,0,0.0159043,0.4939
1488204480,0.2837,-0.07,0,0,0,1,0,0.159043,0.4625
1488204540,0.2658,0.21,0,0,0,1,0,0.159043,0.4625
1488204600,0.2305,-0.1,0,0,0,0,0,0.0159043,0.4939
1488204660,0.2303,0.2,0,0,0,0,0,0.0159043,0.4939
1488204720,0.2069,0.13,0,0,0,0,0,0.0159043,0.4939
1488204780,0.2012,-0.03,0,0,0,0,0,0.0159043,0.4939
1488204840,0.2042,-0.1,1,0,1,1,1,0.159043,0.4534
1488204900,0.2495,-0.25,0,0,0,1,0,0.159043,0.4625
1488204960,0.1964,-0.01,0,0,0,0,0,0.0159043,0.4939
1488205020,0.2476,0.32,0,0,0,1,0,0.159043,0.4625
1488205080,0.1951,-0.06,1,0,1,3,0,0.167552935,0.4625
1488205140,0.1668,-0.03,2,2,0,6,0,0.172922106,0.1188
1488205200,0.1678,-0.15,0,0,0,3,0,0.167552935,0.4625
1488205260,0.1553,-0.04,1,1,0,1,0,0.159043,0.1188
1488205320,0.1668,0.02,0,0,0,0,0,0.0159043,0.4939
1488205380,0.1912,0.2,0,0,0,0,0,0.0159043,0.4939
1488205440,0.1975,0.16,0,0,0,0,0,0.0159043,0.4939
1488205500,0.1783,0.02,0,0,0,0,0,0.0159043,0.4939
1488205560,0.1855,0.13,0,0,0,0,0,0.0159043,0.4939
1488205620,0.5337,1.18,0,0,0,0,0,0.0159043,0.4939
1488205680,0.4391,-0.11,0,0,0,1,0,0.159043,0.4625
1488205740,0.4427,-0.43,0,0,0,0,0,0.0159043,0.4939
1488205800,0.3518,0.05,0,0,0,0,0,0.0159043,0.4939
1488205860,0.4145,0.54,0,0,0,2,0,0.164412171,0.4625
1488205920,0.3363,-0.15,0,0,0,0,0,0.0159043,0.4939
1488205980,0.2742,0.05,0,0,0,0,0,0.0159043,0.4939
1488206040,0.2828,-0.26,0,0,0,0,0,0.0159043,0.4939
1488206100,0.2318,-0.08,0,0,0,1,0,0.159043,0.4625
1488206160,0.2312,0.19,0,0,0,0,0,0.0159043,0.4939
1488206220,0.2341,0.24,0,0,0,0,0,0.0159043,0.4939
1488206280,0.2695,0.33,0,0,0,0,0,0.0159043,0.4939
1488206340,0.3396,-0.34,4,0,4,3,1,0.167552935,0.4534
1488206400,0.343,-0.23,0,0,0,0,0,0.0159043,0.4939
1488206460,0.292,0.11,1,0,1,1,1,0.159043,0.4534
1488206520,0.2313,-0.02,0,0,0,0,0,0.0159043,0.4939
1488206580,0.1841,-0.07,0,0,0,0,0,0.0159043,0.4939
1488206640,0.2161,-0.28,1,0,1,3,0,0.167552935,0.4625
1488206700,0.2241,0.16,3,0,3,3,1,0.167552935,0.4534
1488206760,0.2194,0.13,0,0,0,1,0,0.159043,0.4625
1488206820,0.2763,-0.25,0,0,0,0,0,0.0159043,0.4939
1488206880,0.2241,0.07,0,0,0,0,0,0.0159043,0.4939
1488206940,0.4194,0.8,0,0,0,0,0,0.0159043,0.4939
1488207000,0.3895,-0.29,1,0,1,1,1,0.159043,0.4534
1488207060,0.3463,-0.24,0,1,-1,1,-1,0.159043,0.1188
1488207120,0.2742,0.06,0,1,-1,1,-1,0.159043,0.1188
1488207180,0.2262,0.11,0,0,0,0,0,0.0159043,0.4939
1488207240,0.2375,0.24,0,1,-1,1,-1,0.159043,0.1188
1488207300,0.1817,-0.04,0,0,0,0,0,0.0159043,0.4939
1488207360,0.2411,-0.23,0,0,0,0,0,0.0159043,0.4939
1488207420,0.264,0.12,0,0,0,0,0,0.0159043,0.4939
1488207480,0.2227,0.11,0,0,0,0,0,0.0159043,0.4939
1488207540,0.3051,-0.44,0,0,0,0,0,0.0159043,0.4939
1488207600,0.3101,0.25,1,0,1,1,1,0.159043,0.4534
1488207660,0.2667,0.15,0,0,0,3,0,0.167552935,0.4625
1488207720,0.2278,-0.1,0,0,0,1,0,0.159043,0.4625
1488207780,0.2352,-0.18,1,4,-3,4,-1,0.169781342,0.1188
1488207840,0.2435,-0.07,0,0,0,1,0,0.159043,0.4625
1488207900,0.3423,0.48,0,0,0,0,0,0.0159043,0.4939
1488207960,0.2648,-0.03,0,0,0,0,0,0.0159043,0.4939
1488208020,0.4598,0.76,0,0,0,1,0,0.159043,0.4625
1488208080,0.4099,-0.17,0,0,0,0,0,0.0159043,0.4939
1488208140,0.3899,-0.02,2,0,2,1,2,0.159043,0.4079
1488208200,0.4099,-0.42,0,0,0,0,0,0.0159043,0.4939
1488208260,0.3766,-0.31,0,0,0,0,0,0.0159043,0.4939
1488208320,0.4178,0.49,3,0,3,1,3,0.159043,0.4079
1488208380,0.3019,0.06,2,0,2,1,2,0.159043,0.4079
1488208440,0.3412,0.4,0,0,0,0,0,0.0159043,0.4939
1488208500,0.3075,0.19,0,0,0,0,0,0.0159043,0.4939
1488208560,0.2983,-0.19,0,0,0,0,0,0.0159043,0.4939
1488208620,0.3922,-0.48,0,0,0,0,0,0.0159043,0.4939
1488208680,0.3081,-0.1,0,1,-1,2,-1,0.164412171,0.1188
1488208740,0.3388,-0.34,0,0,0,0,0,0.0159043,0.4939
1488208800,0.3025,-0.21,2,0,2,2,1,0.164412171,0.4534
1488208860,0.395,0.51,0,0,0,0,0,0.0159043,0.4939
1488208920,0.3867,0.32,0,0,0,0,0,0.0159043,0.4939
1488208980,0.3211,-0.1,0,0,0,0,0,0.0159043,0.4939
1488209040,0.2508,-0.03,0,0,0,1,0,0.159043,0.4625
1488209100,0.2439,0.15,0,0,0,0,0,0.0159043,0.4939
1488209160,0.3493,-0.54,0,0,0,0,0,0.0159043,0.4939
1488209220,0.3995,0.46,0,0,0,0,0,0.0159043,0.4939
1488209280,0.3397,-0.19,0,0,0,0,0,0.0159043,0.4939
1488209340,0.4098,0.46,0,0,0,1,0,0.159043,0.4625
1488209400,0.4699,0.49,0,0,0,1,0,0.159043,0.4625
1488209460,0.3999,-0.23,0,0,0,0,0,0.0159043,0.4939
1488209520,0.3167,-0.12,0,0,0,0,0,0.0159043,0.4939
1488209580,0.3978,-0.5,0,0,0,0,0,0.0159043,0.4939
1488209640,0.4153,0.4,0,0,0,0,0,0.0159043,0.4939
1488209700,0.4868,-0.49,0,0,0,0,0,0.0159043,0.4939
1488209760,0.4412,0.28,0,0,0,1,0,0.159043,0.4625
1488209820,0.3674,-0.01,0,0,0,1,0,0.159043,0.4625
1488209880,0.3283,-0.24,0,0,0,0,0,0.0159043,0.4939
1488209940,0.3356,-0.33,2,0,2,2,1,0.164412171,0.4534
1488210000,0.3371,0.32,0,0,0,0,0,0.0159043,0.4939
1488210060,0.2947,0.09,3,1,2,2,1,0.164412171,0.1188
1488210120,0.3565,0.2,1,0,1,1,1,0.159043,0.4534
1488210180,0.3776,-0.4,0,0,0,0,0,0.0159043,0.4939
1488210240,0.3351,-0.15,0,0,0,0,0,0.0159043,0.4939
1488210300,0.4568,-0.56,0,0,0,1,0,0.159043,0.4625
1488210360,0.3445,-0.02,0,0,0,0,0,0.0159043,0.4939
1488210420,0.3064,-0.08,3,0,3,1,3,0.159043,0.4079
1488210480,0.3043,-0.26,0,0,0,0,0,0.0159043,0.4939
1488210540,0.3061,-0.31,0,0,0,1,0,0.159043,0.4625
1488210600,0.3574,0.2,0,0,0,1,0,0.159043,0.4625
1488210660,0.2883,-0.12,0,0,0,0,0,0.0159043,0.4939
1488210720,0.3289,0.35,0,0,0,1,0,0.159043,0.4625
1488210780,0.2959,-0.2,0,0,0,1,0,0.159043,0.4625
1488210840,0.2773,-0.23,0,0,0,0,0,0.0159043,0.4939
1488210900,0.2448,-0.16,0,0,0,1,0,0.159043,0.4625
1488210960,0.2566,0.26,0,0,0,0,0,0.0159043,0.4939
1488211020,0.3611,0.51,0,0,0,0,0,0.0159043,0.4939
1488211080,0.3541,-0.27,0,0,0,1,0,0.159043,0.4625
1488211140,0.3727,0.28,1,0,1,1,1,0.159043,0.4534
1488211200,0.2551,-0.01,1,0,1,1,1,0.159043,0.4534
1488211260,0.1734,0,0,0,0,0,0,0.0159043,0.4939
1488211320,0.119,0,0,0,0,0,0,0.0159043,0.4939
1488211380,0.0793,0,0,0,0,1,0,0.159043,0.4625
